id,division,summary,likeCount,s1,s2,s3,total,rationale
11439,TECH,중소규모 공장용 '모듈형 자동화 패키지' 렌탈 서비스,0,6,6,5,17,"중소공장 자동화 렌탈, 명확 B2B"
10169,TECH,평범한것에 포장을 더해 비범으로^^,0,2,2,2,6,"포장 부가가치, 구체성 없음"
11401,TECH,체내 골절·파손 방지 비혈관 금속 스텐트 시스템 [다층구조 와이어 및 최적 설계 기반],0,8,7,6,21,"비혈관 금속 스텐트 시스템, 의료기기 해자"
11415,TECH,"실제 사례 기반 AI 분석부터 전문가 연결까지, 의사결정 플랫폼",1,4,5,4,13,"AI분석+전문가 연결, 모호함"
11412,TECH,모두가 자신의 마지막 순간까지 메시지를 남길 수 있도록 돕는 디지털 유산 플랫폼.,2,5,4,5,14,"디지털 유산 플랫폼, 수익화 어려움"
11418,TECH,장기 수험생의 번아웃 방지를 위한 맞춤형 멘탈 케어 및 일상 루틴 관리 서비스,1,4,5,4,13,"수험생 멘탈 루틴 서비스, 니치"
11342,TECH,"AI가 가격비교·상품설명·마켓등록·자동발주까지 원스톱으로 처리해, 온라인 셀러의 하루 3시간을 10분으로 단축하는 이커머스 자동화 SaaS",0,6,7,7,20,"이커머스 셀러 자동화 SaaS, 명확 B2B"
11233,TECH,"글로벌 ODA 프로젝트의 복잡한 정산·관리 업무를 자동화하여, 비전문가도 데이터 기반으로 사업을 운영할 수 있게 하는 SaaS 플랫폼입니다.",0,6,5,5,16,"ODA 정산 자동화 SaaS, 정부 니치"
11402,TECH,인스타그램 1만 뷰티 전문 매거진 색조 브랜드 창업 (판매 특화),0,3,4,4,11,"인스타 뷰티 색조 브랜드, 포화 시장"
11403,TECH,휴대폰 견적 비교 서비스,0,3,4,3,10,"휴대폰 견적 비교, 기존 서비스 다수"
11388,TECH,미숙아(이른둥이)를 위한 한국형 모유은행,1,6,5,4,15,"미숙아 모유은행, 사회적 가치 수익모델 약함"
11364,TECH,"저장만 하고 잊어버리는 북마크는 끝! AI가 당신의 북마크를 자동으로 요약·분류하고, 매주 퀴즈로 다시 꺼내 학습시켜, 정보를 진짜 내 지식으로 바꿔주는 스마트 북마크 학습 플랫폼",1,6,5,6,17,"북마크 AI 학습 플랫폼, 기발한 차별"
11275,TECH,AI시대를 대비하는 영어문해력 교육프로그램,0,4,5,4,13,"AI시대 영어 문해력 교육, 레드오션"
11392,TECH,전국붕어산란일캘린더,0,2,2,2,6,"붕어 산란 캘린더, 시장 매우 협소"
11379,TECH,기술 굿뉴스 (Tech Good News) 자격증 공부 플래폼,0,3,3,3,9,"자격증 공부 플랫폼, 차별성 전무"
11395,TECH,멀티 AI가 시장을 분석하고 자동으로 의사결정을 수행하는 금융 AI 플랫폼,0,5,6,5,16,"멀티AI 금융 의사결정, 규제 리스크"
4152,TECH,"넷플릭스가 재미없다면  'AI와 온라인으로 누구나 영화 제작 ' 아이디어에 '좋아요' 를, 글로벌 플랫폼 통한 k컬처 지속성장 전략에 응원을 !!!",1,3,3,4,10,"AI 영화제작 K컬처, 모호함"
11371,TECH,"AI 기술과 상생 커뮤니티를 결합해 소상공인의 마케팅 자생력을 키우고, 사기성 마케팅 대행사로부터 골목상권을 보호하는 '디지털 마케팅 방어벽' 구축 사업",0,5,5,5,15,"소상공인 마케팅 방어벽, 컨셉성"
11366,TECH,폐패각을 재자원화해 양식장 수질을 개선하는 무소성 친환경 수처리 여과재입니다.,0,7,6,5,18,"폐패각 수처리 여과재, 친환경 기술"
11357,TECH,손으로 안전하게 열고 물만 부으면 완성되는 1회용 에스프레소 농축 커피,0,5,5,5,15,"물 붓는 1회용 에스프레소, 제품 차별"
11362,TECH,쿠팡/스마트 스토어/11번가 셀러들을 위한 상세페이지 자동 생성 웹서비스,0,5,6,6,17,"상세페이지 자동생성, 경쟁 치열"
10152,TECH,"관혼상제를 하나의 플랫폼에서 간소화, 맞춤 패키징해주는 라이프이벤트 통합 서비스",0,4,4,4,12,"관혼상제 통합 플랫폼, 실행 난이도"
11340,TECH,"인물화(초상화, 캐리커쳐)로 치유하는 세상",1,3,3,3,9,"초상화 치유, 시장 협소"
11295,TECH,의미있는 한글 단축 URL 서비스,1,3,2,3,8,"한글 단축 URL, 수익모델 부재"
11346,TECH,동네 사장님 전용 리뷰 답글 자동 작성 + 악성리뷰 대응,0,4,6,5,15,"리뷰답글 자동작성, B2B 명확하나 경쟁"
11269,TECH,활어 수산물을 표준화된 필렛으로 가공·유통하는 스마트 수산물 플랫폼,2,6,6,5,17,"활어 필렛 가공 스마트 플랫폼, 물류 복잡"
11234,TECH,시민참여 데이터 기반 공공화장실 관리 플랫폼,0,4,4,4,12,"공공화장실 시민참여 관리, 공공 시장"
11270,TECH,"단순한 카메라 틸팅을 넘어선 혁신! 어른,아이,휠체어 이용자까지 완벽한 시선을 맞춰주는 자동 높이 조절 포토부스",0,5,4,4,13,"자동높이 조절 포토부스, 니치"
11317,TECH,진주 시민의 경험이 축적되는 지역 플랫폼,0,3,3,3,9,"진주 지역 플랫폼, 지역 한정"
11318,TECH,"아티스트 작품소개와 다큐멘터리 제작(유투브와 방송 채널), VR을 이용한 갤러리 전시회 소개 등 미술 생태계와 IT를 접목한 예술 산업",0,4,4,4,12,"아티스트 VR 갤러리, 수요 약함"
11320,TECH,동네 슈퍼에 AI 기술 전파!,0,4,4,4,12,"동네슈퍼 AI 전파, 구체성 부족"
6677,TECH,"유소년 및 성인의 운동영상을 분석하여 부상위험 방지 및 성장,멘탈 AI분석",0,6,6,6,18,"운동영상 부상분석 AI, 명확 시장"
11302,TECH,덩치들의 빅 사이즈 몰,0,3,4,3,10,"빅사이즈 몰, 니치 기존 존재"
11303,TECH,한국의 때밀이(세신) 도구를 브랜드화하여 글로벌 K-웰니스 시장을 공략,0,5,5,6,16,"세신 K-웰니스 브랜드, 재미있는 각"
11281,TECH,내가 가진 재료 + 동네 반찬가게 반밀키트 = 가족 집밥,1,4,5,4,13,"반찬+밀키트 집밥, 차별 약함"
11294,TECH,공간음향 음원 유통 및 아티스트 브랜딩,1,5,4,5,14,"공간음향 음원유통, 시장 협소"
11284,TECH,스마트폰으로 하는 제기차기 게임,0,2,2,2,6,"스마트폰 제기차기, 장난감"
11115,TECH,"내 일기가 노래가 되어 돌아오는 AI 감성 사운드 다이어리, ‘마음노트: 소네트(SO-NET)’",0,5,5,5,15,"일기→노래 AI 다이어리, 재미있으나 수익약"
11297,TECH,김제 명품 쌀 정기배송,0,3,4,3,10,"김제 쌀 정기배송, 포화시장"
11169,TECH,글로벌 인플루언서 UGC 플랫폼,1,4,5,5,14,"글로벌 인플루언서 UGC, 경쟁 심함"
11268,TECH,크로스 아일랜드: 남초·여초 직군을 잇는 '일상의 공유' 프로젝트,0,3,3,3,9,"남초여초 일상공유, 컨셉성"
11279,TECH,두릅 생산·가공·부산물 활용을 데이터로 연결해 농가 수익을 높이는 스마트 업사이클링,1,5,4,4,13,"두릅 스마트 업사이클링, 농촌 니치"
11258,TECH,AI 크리에이터들의 라이브방송 커머스 플랫폼,1,4,5,5,14,"AI 크리에이터 라이브커머스, 레드오션"
11182,TECH,소매길이까지 완벽한 나만의 옷 찾기,0,5,5,5,15,"소매길이 맞춤 옷찾기, 니치 WTP 약함"
11267,TECH,"손끝으로 느낄 수 있는 추억, 시간이 지나도 가족의 이야기가 그대로 남는 아날로그 앨범",0,3,3,3,9,"아날로그 앨범 서비스, 기존 존재"
11181,TECH,투자자의 매매 근거를 기록하고 AI 피드백을 통해 투자 습관을 개선하는 플랫폼,1,6,6,6,18,"투자매매 AI 피드백 플랫폼, 차별 있음"
11201,TECH,세포증식 상처 화상 치료제  3쾌4무,0,5,5,4,14,"세포증식 상처 치료제, 구체성 부족"
11025,TECH,""" 사행산업 기여자 예우 및 존엄 회복을 위한 AI 기반 자살 예방 플랫폼, '존엄의 열쇠'''",0,3,3,2,8,"사행산업 자살예방, 수익모델 불명"
1150,TECH,반려동물 건강 즉석 체크 앱,0,4,5,5,14,"반려동물 즉석 체크 앱, 레드오션"
11202,TECH,심리 인터랙션 앱 및 사용자 참여형 심리·여가 콘텐츠 플랫폼,1,4,4,4,12,"심리 인터랙션 앱, 차별 약함"
10961,TECH,유기동물 매칭 및 반려 생활 교육 플랫폼 '퍼스트 패밀리(First Family)',0,4,4,4,12,"유기동물 매칭 교육 플랫폼, 공익성"
11229,TECH,이걸 도자기로 만들었다고? 패션과 라이프에 등장하는 유니크한 도자기 브랜드,0,4,4,4,12,"도자기 패션 브랜드, 공예 스케일 제한"
11230,TECH,"버려진 자개에 현대적 디자인을 입혀 프리미엄 가치를 창출하는, 가치 소비 중심의 ESG 럭셔리 업사이클링 브랜드",0,5,5,5,15,"자개 ESG 업사이클링 럭셔리, 니치"
11241,TECH,사진 한 장으로 우리 동네 기준에 맞는 폐기물 배출 방법부터 신고·예약까지 끝내는 AI 서비스,5,6,6,5,17,"사진 기반 폐기물 AI 서비스, pain 명확"
7719,TECH,"출장,이사 고객을 위한 안정형 단기임대 공간을 제공하는 생활형 주거용 숙박 서비스",2,4,5,5,14,"출장이사 단기임대, 기존 업계 존재"
11244,TECH,ATX규격을 지원하는 (vertical)굴뚝형 pc 케이스,1,4,4,3,11,"굴뚝형 PC케이스, 니치 제품"
11240,TECH,"골목을 통과하면서 운전자,보행자 모두가 마음 편한 보도",2,3,3,3,9,"골목길 보도 개선, 구체성 부족"
11209,TECH,"경력과 리뷰 기반으로 요양보호사와 장기요양기관의 구인·구직을 연결하고, 보호자가 리뷰를 통해 기관을 선택할 수 있도록 지원하는 플랫폼",1,5,6,4,15,"요양보호사 구인구직 플랫폼, B2B 명확"
7314,TECH,폐의류를 선별·가공해 실제 3D프린팅이 가능한 친환경 업사이클링 필라멘트로 전환하는 소재 제조 아이템,1,7,6,6,19,"폐의류 3D프린팅 필라멘트, 기술 차별"
7950,TECH,"""누적 낙찰 3,000억의 실적, 이제 데이터로 B2B 거래의 ‘성사 확률’을 계산합니다.""",2,7,7,6,20,"B2B 성사확률 데이터, 실적 기반"
644,TECH,"이미지 인식 기술을 활용한 ""오늘 뭐 해먹지?""",2,3,4,4,11,"오늘 뭐 해먹지 이미지 인식, 레드오션"
11108,TECH,"고비용 컨설팅 없이, AI 문답만으로 완성하는 중소기업 맞춤형 ESG 보고서 자동화 SaaS",2,6,7,6,19,"중소기업 ESG 보고서 자동화, 명확 B2B pain"
11075,TECH,"제품 출시 전 시장 반응을 확인 할 수 있는 서비스 ""프리에코 (PreEcho)""",1,5,5,5,15,"출시전 시장반응 서비스, 기존 리서치 경쟁"
11206,TECH,칼국수 끓일때 일정한 육수량을 설정하여 끓일때마다 일정한 양이 나와 바로끓이는 시스템,0,3,4,3,10,"칼국수 육수 일정량 시스템, 니치"
11154,TECH,AI 연동 초미립자안개 분사 및 지속형 항균막 형성 시스템,1,6,5,5,16,"AI 항균막 분사 시스템, 기술 복합"
11196,TECH,자동 프로틴 믹스 머신,0,3,4,3,10,"프로틴 믹스 머신, 니치"
11190,TECH,"스마트폰 없이도 이용 가능한, AI가 전화 통화를 통해 시니어의 정서 상태를 분석하고 보호자에게 리포트와 안전 알림을 제공하는 돌봄 케어 서비스입니다.",1,6,6,5,17,"스마트폰 없는 시니어 AI 통화 돌봄, 명확"
11172,TECH,"목소리로 기록하고, AI가 정리하는 앱서비스 ""중장년층을 위한 삶의 이야기 아카이브""",0,4,4,4,12,"중장년 삶 아카이브 음성앱, 수익 약함"
11180,TECH,2가지 색상의 립 제품,0,2,3,2,7,"2색 립 제품, 차별성 전무"
11194,TECH,사람의 건강을 채크해주는 스마트 변기,0,6,5,5,16,"스마트 건강 변기, 기술 난이도"
8875,TECH,"AI를 활용한 신체외형 인터넷 웹상 3D아바타 구현, 그것을 바탕으로 아바타에게 소비자가 자유롭게 옷을 입혀보게 하여 패션 아이템 구매를 유도하는 온라인 패션 쇼핑 플랫폼",7,5,5,5,15,"AI 3D아바타 패션 쇼핑, 기존 시도 많음"
7350,TECH,소형 점포 사장님을 위한 가격비교·마진 기반 상품소싱 플랫폼,0,5,6,5,16,"소형점포 마진 상품소싱, 명확 B2B"
11175,TECH,중소기업 정부R&D 과제의 선정 가능성과 수행 리스크를 사전에 진단하는 구조분석 솔루션,0,6,6,5,17,"R&D 선정가능성 진단, 니치 B2B"
9060,TECH,"""착용 순간"" 내 손이 피아노를 연주한가?  내 손가락을 움직여 올바른 연주법을 몸으로 기억하게 해주는 웨어러블 연주가이드(피아노,기타,색소폰)",1,7,5,5,17,"악기 연주가이드 웨어러블, 기술 창의성"
11121,TECH,국내 최초 스마트팜 와사비 기반 '구매전환형 체험' 식문화 브랜드 — Wasabium,0,5,5,4,14,"와사비 스마트팜 브랜드, 니치"
10881,TECH,AI 모션캡쳐 기능을 통한 태권도 코칭 프로그램 및 플랫폼,2,5,5,5,15,"AI 모션 태권도 코칭, 니치 시장"
8655,TECH,AI·IoT 기반 실시간 모니터링과 자동제어로 양식장 운영 효율을 높이는 스마트양식 설비,0,7,6,5,18,"AI IoT 스마트양식 설비, 기술 명확"
11119,TECH,"중국산 저가 가전제품의 기능적 한계를 개선하여, 한국형 고품질 제품으로 재설계·국산화하고 글로벌 시장에 수출하는 생활가전 브랜드",0,4,5,5,14,"한국형 가전 국산화 수출, 실행 난이도"
11157,TECH,도전! 나만의 1인 디저트 카페,0,2,3,2,7,"1인 디저트 카페, 기술성 전무"
11138,TECH,"n8n 워크플로우와 최첨단 LLM API를 결합하여, 국내 중소기업의 복잡한 업무 프로세스를 자동화하고 24시간 자율 운영되는 완전 관리형 AI 인프라를 구축하는 서비스입니다.",0,6,7,6,19,"n8n LLM 중소기업 자동화 인프라, 명확 B2B"
11072,TECH,"아버지께서 20년간 운영하신 빚 50억 스테인레스 공장을 물려받은 27세 딸이, 20년 국내 제조 기술로 만든 프리미엄 스테인리스 주방 브랜드 SMIT입니다.",0,5,5,5,15,"프리미엄 스테인리스 브랜드, 제조 서사"
11094,TECH,김치볶음밥을 캠벨스프처럼 세계적인 통조림 식품으로 만들고 싶습니다 이름은 kimboks 입니다,0,4,4,5,13,"김볶밥 통조림 글로벌, 시장 실행 불확실"
11155,TECH,스포츠클래스 매칭 플랫폼 ‘스포링크(SpoLink),1,3,4,4,11,"스포츠클래스 매칭, 레드오션"
11020,TECH,"폐분체를 발열펠릿으로 고형화해, 배출 사업장의 처리비 부담을 낮추고 자원순환 가능성을 높이는 공정 솔루션.",0,7,6,5,18,"폐분체 발열펠릿 자원순환, 친환경 B2B"
11068,TECH,"보행 혼란, 도시의 고독, 데이터 공백 — 세 가지 구조적 문제를 바닥의 빛 하나로 동시에 해결하는 스마트 보행 공간 플랫폼",0,5,4,4,13,"바닥 빛 스마트보행, 공공 의존"
11149,TECH,스쿠버 다이빙 친구나 업체 만남,0,2,3,3,8,"스쿠버 만남, 구체성 없음"
11086,TECH,빛과 그림자로 일상을 기록하다: 명암과 분할로 그려가는 라이프 오브제 어플리케이션,0,3,3,3,9,"명암 라이프 오브제 앱, 수요 불명"
11019,TECH,도소매 상인을 위한 AI 음성 수발주 플랫폼 - '보이스오더',0,7,7,6,20,"도소매 AI 음성 수발주, 명확 pain"
11091,TECH,AI로 쉽고 간단하게 만드는 학생과 선생을 위한 단어/문제 집,0,4,4,4,12,"AI 문제집 생성, 에듀테크 경쟁"
11118,TECH,방과 후 2시간 케어 센터,1,2,3,2,7,"방과후 케어 센터, 서비스업 포화"
9633,TECH,양자기술을 누구나 체험하고 배우는 교육·관광 융합형 양자역학 체험 플랫폼 (보이지 않는 양자세계를 누구나 체험하는 미래형 박물관),0,5,4,4,13,"양자체험 교육관광 플랫폼, 시장 협소"
10514,TECH,"한 사람의 가치관, 유머, 사고방식을 평생에 걸쳐 학습하는 AI로, 그 사람이 떠난 뒤에도 미래 세대가 대화하고 존재를 느낄 수 있게 하는 서비스입니다.",0,6,5,6,17,"개인 AI 디지털 유산, 컨셉 매력"
8626,TECH,차세대 SaaS 기반 AI 치과(기타 중소 병원) 통합 관리 솔루션,0,6,7,6,19,"치과 AI 통합관리 SaaS, 명확 B2B"
10966,TECH,AI를 통한 클라이밍 동작 분석 코치,0,5,5,5,15,"AI 클라이밍 코치, 기존 유사"
11096,TECH,데이터 기반의 제로 재고(Zero-Inventory) 패션 C2M 플랫폼,0,6,5,6,17,"제로재고 패션 C2M, 실행 난이도"
11130,TECH,쓰레기봉투 실명제 도입,0,2,2,2,6,"쓰레기봉투 실명제, 정책 아이디어"
11087,TECH,"AI가 사용자의 취향을 찾아주고, 매일 3개의 맞춤형 콘텐츠 아이디어와 챌린지를 제공해 자기관리와 퍼스널 브랜딩을 돕는 SNS형 성장 플랫폼",0,4,4,5,13,"SNS 자기관리 성장 플랫폼, 레드오션"
11110,TECH,10년 차 디자이너의 노하우를 이식한 소상공인 맞춤형  AI 데이터 브랜딩 진단 솔루션,0,5,5,5,15,"소상공인 AI 브랜딩 진단, 차별 약함"
5756,TECH,"탈 플라스틱 가속화를 위한 국산 임업부산물-커피박 기반 천연 신소재  개발, 제품화 및 LCA 기반 탄소 저감 리포팅 ESG 솔루션",2,7,6,5,18,"임업부산물 커피박 ESG 신소재, 기술"
5802,TECH,lot 음성 인식 기술과 홈캠을 활용한 반려동물 맞춤형 심리 케어 시스템,0,5,5,5,15,"IoT 반려동물 심리케어, 경쟁 존재"
11101,TECH,"“아트와 AI 기술을 결합한 프리미엄 오럴케어 브랜드, 브레온팝으로 일상 속 구강관리를 ‘경험형 뷰티’로 전환하는 도전”",0,4,4,4,12,"프리미엄 오럴케어 브랜드, 포화"
11021,TECH,"자체 제작 실사 영상과 디지털 사이니지 시스템을 연동하여, 어느 지점에서나 균일한 하이엔드 운동 경험을 제공하는 시스템 중심의 부티크 피트니스 창업",0,4,5,4,13,"사이니지 부티크 피트니스, 서비스업"
